,x,y,name,area,url,title,abstract,index
39,-0.1506,-0.1442,SNOWMASS21-AF1_AF7-099,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7-099.pdf,University Research and Training of Accelerator Scientists and Engineers,"requires that our field retain a vibrant level of intellectual excitement in an atmosphere of inquiry unconstrained by the time and budget pressures of construction projects or the limitations imposed by supporting user programs at lab facilities. As in the past, broad foundational research attracts the highest caliber students, who become intellectual leaders and can produce science that can grow into focused programs in their own right. Of particular importance is the health of the university programs in accelerator physics where the predominant focus is on forefront accelerator research and where the majority of U.S. accelerator physicists have been trained",39
40,-0.1384,-0.1856,SNOWMASS21-AF1_AF7-117,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7-117.pdf,The Center for Bright Beams,": The Center for Bright Beams (CBB) is an NSF multi-institution interdisciplinary research center that addresses key challenges in accelerator science. CBB has a strong record of accomplishment relevant to accelerators ranging from large-scale colliders and X-ray sources to electron microscopes and industrial applications. CBB also educates early career accelerator scientists, with 30 current graduate students, 10 postdocs, and 20 undergraduates, some of whom will join the DOE workforce to advance accelerator facilities for HEP and beyond. This letter argues that CBB offers a useful model for accelerator research and education and identifies key ingredients for success. 2 Introduction The",40
41,-0.1812,-0.0747,SNOWMASS21-AF1_AF7-140,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7-140.pdf,Ultra-radiation-transparent Superconducting Detector Magnets for High Energy Physics,"At CERN an effort is underway to further develop conceptual designs for FCC-ee [1], i.e. the future circular collider featuring electron-positron collisions. To study the particles emanating from the collision point, a large superconducting detector magnet is needed that bends the trajectory of the particle products and thus allows for characterization. For the FCC-ee baseline detector, the FCC-ee collaboration has proposed the so-called “IDEA” concept [2,3]. From a magnetic perspective, this concept features a superconducting solenoid that produces magnetic field over the tracker and an iron return yoke that returns the magnetic flux and allows for the tagging of muons",41
42,-0.165,-0.1187,SNOWMASS21-AF1_AF7_GBisoffi-LRossi-100,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_GBisoffi-LRossi-100.pdf,INFN Position Paper for Snowmass’21 on Accelerators,"INFN LNF and Roma1 units are also involved in a collaboration program led by UCLA and SLAC on cryogenic normal-conducting Cu structures, to reduce the breakdown probability and allow operational gradients well beyond 100 MV/m [16]. This technology is being proposed as an alternative baseline for a normal-conducting Linear Collider beyond 1 TeV. AF7 – Accelerator Technology R&D - Magnets. The target energy of ≈ 100 TeV envisaged for future hadrons colliders relies mainly on the capability of building large scale dipole magnets rated to ≥ 16 T magnetic field in a 50 mm bore, based on the Nb3Sn technology",42
43,-0.1343,-0.0914,SNOWMASS21-AF1_AF7_Grigory_Trubnikov-181,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_Grigory_Trubnikov-181.pdf,Snowmass’2021 : Letter of Interest Beam Cooling development in Russia and potential international,"In the field of relativistic heavy ion nuclear physics and dense baryonic matter – heavy ion collider NICA (an international project) is being constructed at Dubna (JINR) [1]. It is planned to start its operation in 2023. The facility uses the unique three-stage of beam accumulation and formation cascade, utilizes three beam cooling systems. The possibility to carry out the precision experiments with polarized p/d beams opens an additional research field of NICA, namely the spin physics. In the field of HEP/Particle Physics the Super Charm-Tau Factory is designed and steadily constructed at Novosibirsk (Budker INP) [2]: an electron-positron collider",43
44,-0.1252,-0.1013,SNOWMASS21-AF1_AF7_Gwanghui-225,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_Gwanghui-225.pdf,Designing phase space with 6D manipulation,"Phase space manipulation methods have been critical to the advancement of particle accelerators. A good example is the bunch compression techniques developed in the 90’s, which significantly increased the beam’s brightness and expanded the application of particle accelerators to XFEL and UED [1-4] in the 2000’s. To overcome accelerator’s limitations, phase space manipulation techniques have been continuously studied and improved, especially over the last decade [5-12]. However, future accelerator applications will require improvements in beam quality and accuracy beyond today’s state of the art. To take phase space manipulation to the next level, more collective researches are required. 6D phase",44
45,-0.1184,-0.0913,SNOWMASS21-AF1_AF7_Gwanghui-226,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_Gwanghui-226.pdf,Advanced beam diagnostics R&D,"The grand challenge for beam diagnostics is to characterize the complete 6D phase-space distribution with non-destructive, single-shot, low-latency, high-dynamic range, high-accuracy and high-resolution methods. Such capabilities will be critical to controlling the beam distribution in future high-energy colliders. All current accelerator facilities would benefit from progress in this research direction but future accelerators will produce beams that surpass the limits of current diagnostics so advanced diagnostics are a must. As accelerator advanced, their more complicated systems place and increase demand on the diagnostics for performance optimization. At least factor of ten improvement in resolution will be required in the near",45
46,-0.1321,-0.0284,SNOWMASS21-AF1_AF7_Iryna_Chaikovska-116,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_Iryna_Chaikovska-116.pdf,Snowmass’21 (Letter of Interest),"I. Chaikovska1, R. Chehab1, E. Voutier1, A. Variola2, F. Zimmermann3, J. Grames4, F. Lin4, L. Bandiera5, V. Guidi5,6, A. Mazzolari5, A. Bacci7, U. Wienands8, Y. Enomoto9, P. Martyshkin10, J. Seeman11 Mail: iryna.chaikovska@ijclab.in2p3.fr 1 Université Paris-Saclay, CNRS/IN2P3, IJCLab, 91405 Orsay, France 2 INFN Rome Unit, P.le A. Moro 1, 00185 Rome, Italy 3 European Organization for Nuclear Research (CERN), Geneva, Switzerland 4 Thomas Jefferson National Accelerator Facility, Newport News, VA 23606, USA 5 INFN Ferrara Unit, via Saragat 1, 44122 Ferrara, Italy 6 University of Ferrara, via Savonarola 9, 44121 Ferrara, Italy 7 INFN Milan Unit, via Celoria 16, 20133 Milan,",46
47,-0.1362,-0.1591,SNOWMASS21-AF1_AF7_JR_Patterson-227,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_JR_Patterson-227.pdf,At Risk: University-based Accelerator Science,": University-based accelerator research has resulted in important advances in accelerator science and educates students in this critical field, yet support for this research is declining. NSF has terminated its program in Accelerator Science and university funding by DOE through GARD and Accelerator Stewardship has been steady or declining. The declining support for university-based accelerator research will slow advances and threaten student training in accelerator science. Improving our understanding of beam phenomenology and the related devices will open new opportunities, both for large-scale accelerators and small ones. Accelerators that are just out of reach include not only better X-ray sources",47
48,-0.1647,-0.1066,SNOWMASS21-AF1_AF7_M.Seidel-118,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_M.Seidel-118.pdf,Fostering the development of energy efficient and sustainable,"energy and intensity – of proposed new facilities comes together with anticipated increased power consumption. In the following we classify the most important development areas for sustainability of accelerator driven research infrastructures in three categories - technologies, concepts and general aspects. With this letter of interest, we suggest investing R&D efforts in these areas and to assess energy efficiency with equal level of relevance as the classical performance parameters of the facilities under discussion. 1. Energy efficient technologies Low loss superconducting resonators: Cryogenic losses in s.c. resonators can be significant for linacs, particularly in CW operation. The R&D on high",48
49,-0.1304,-0.1628,SNOWMASS21-AF1_AF7_Schenkel-222,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_Schenkel-222.pdf,Broad Range of Accelerator R&D: From Basic to Applied Science,"With this LOI we would like to draw attention to the need for continued and enhanced funding of a broad range of Accelerator R&D portfolios across the DOE Office of Science, other DOE Offices and federal agencies, with strong components of long-term R&D, together with directed R&D and project focused activities. Continued successful of accelerator programs requires vigorous funding across all levels of R&D, from high-risk, high-reward studies of novel concepts and technologies for future machines to the construction of new facilities for near-term applications. We suggest a new survey to assess the balance of funding between long-term R&D programs",49
50,-0.1211,-0.1337,SNOWMASS21-AF1_AF7_S_Nagaitsev-056,AF,https://www.snowmass21.org/docs/files/summaries/AF/SNOWMASS21-AF1_AF7_S_Nagaitsev-056.pdf,Accelerator and Beam Physics,"The Accelerator and Beam Physics (ABP) thrust is part of the DOE HEP-funded research portfolio, focused on General Accelerator R&D (GARD). Accelerator and beam physics is the science of the motion, generation, acceleration, manipulation, prediction, observation and use of charged particle beams. The ABP thrust focuses on fundamental long-term accelerator and beam physics research and development. Vision statement The ABP thrust explores and develops the science of accelerators and beams to make future accelerators better, cheaper, safer, and more reliable. Particle accelerators can be used to better understand our universe and to aid in solving societal challenges. ABP missions The",50
